"smiles","fragments","n_fragments","C","F","N","O","Other","SINGLE","DOUBLE","TRIPLE","Tri","Quad","Pent","Hex","logP","mr","qed","SAS"
"Cc1ccc(C(C)NC(=O)NC(CCO)c2cccs2)cc1","*c1ccc(C)cc1 *C(C)NC(=O)NC(*)c1cccs1 *CCO",3,17,0,2,2,1,17,6,0,0,0,1,1,3.54042,90.0242,0.744714108682,2.86082152128991
"CCN(CC)S(=O)(=O)c1ccc2nc(-c3ccncc3)cc(C(=O)[O-])c2c1","*N(CC)CC *S(=O)(=O)c1ccc2nc(-c3ccncc3)cc(C(=O)[O-])c2c1",2,19,0,3,4,1,18,11,0,0,0,0,3,1.6908,99.4113000000001,0.645769882849,2.59631365414571
"CCCN(CC)c1cc[nH+]c(C(=O)[O-])c1","*CCC *N(CC)c1cc[nH+]c(C(=O)[O-])c1",2,11,0,2,2,0,11,4,0,0,0,0,1,0.1005,55.5062,0.707767716171,4.10673912255626
"Cc1ccccc1N1C(=O)CC([NH+](C2CCCCC2)C2CCCCC2)C1=O","*c1ccccc1C *N1C(=O)CC([NH+](*)C2CCCCC2)C1=O *C1CCCCC1",3,23,0,2,2,0,25,5,0,0,0,1,3,3.17722,106.7857,0.816593085275,3.83193376648519
"CC(CSc1ccc(C(=O)N(C)C)cn1)C(=O)[O-]","*CC(C)C(=O)[O-] *Sc1ccc(C(=O)N(C)C)cn1",2,12,0,2,3,1,13,5,0,0,0,0,1,0.2615,67.1495,0.73266703389,3.2786204199882
"CCOC(=O)C1C=C(C#N)OC(c2ccc(C)cc2)C1","*OCC *C(=O)C1C=C(C#N)OC(c2ccc(C)cc2)C1",2,16,0,1,3,0,15,5,1,0,0,0,2,3.0432,73.441,0.783751648757,3.52716060961866
"CCC[NH2+]C1CCC(O)(Cc2nc(C)cs2)CC1","*CCC *[NH2+]C1CCC(O)(Cc2nc(C)cs2)CC1",2,14,0,2,1,1,17,2,0,0,0,1,1,1.64112,74.8442,0.86081466371,4.05200637621816
"O=C1c2ccccc2NC(CSC2=NC=NC3=NC=NC32)N1c1ccc(Cl)cc1","*C1Nc2ccccc2C(=O)N1c1ccc(Cl)cc1 *CSC1=NC=NC2=NC=NC21",2,20,0,6,1,2,22,11,0,0,0,1,4,3.721,120.2142,0.794691338687,4.11049869502447
"CCc1nc2ccccc2c(C(=O)NCc2ccc(OC)c(C(=O)OC)c2)c1C","*c1c(C)c(CC)nc2ccccc12 *C(=O)NCc1ccc(OC)c(C(=O)OC)c1",2,23,0,2,4,0,21,10,0,0,0,0,3,3.83082,111.3617,0.625191236069,2.14746834032464
"CC(C)NC(=O)Nc1cccc(C(=O)N(C)Cc2nnc(C3CC3)n2C)c1","*C(C)C *NC(=O)N* *C(=O)c1cccc(*)c1 *N(C)Cc1nnc(C2CC2)n1C",4,19,0,6,2,0,22,7,0,1,0,1,1,2.4946,102.5079,0.816205452369,2.36147253148459
"Cc1nnccc1C(=O)NC(C)c1ccc(Cl)s1","*c1ccnnc1C *C(=O)NC(C)c1ccc(Cl)s1",2,12,0,3,1,2,13,6,0,0,0,1,1,2.99092,71.9792,0.931306706697,2.91735234306512
"O=C(NCCCc1nc(-c2ccc(Br)o2)no1)C1CC1","*C(=O)C1CC1 *CCN* *Cc1nc(-c2ccc(Br)o2)no1",3,13,0,3,3,1,17,5,0,1,0,2,0,2.5509,73.7547,0.816014419899,2.36262105854933
"CCOc1cccc(NC(=O)CCc2ccc(N)cc2)c1","*OCC *C(=O)Nc1cccc(*)c1 *CCc1ccc(N)cc1",3,17,0,2,2,0,15,7,0,0,0,0,2,3.2388,85.4161,0.787646912346,1.65855208197063
"COc1ccc(C=C2SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)cc1OC","*=Cc1ccc(OC)c(OC)c1 *=C1SC(=O)N(CC(=O)Nc2ccc(F)cc2)C1=O",2,20,1,2,5,1,21,10,0,0,0,1,2,3.5179,107.2527,0.70901292722,2.03988543434174
"CC(C)N(C)C(=O)C1CSCN1C(=O)C=CSCc1ccco1","*C(C)C *N(C)C(=O)C1CSCN1C(=O)C=CSCc1ccco1",2,16,0,2,3,2,19,5,0,0,0,2,0,2.7948,95.008,0.730904619958,3.66560149773935
"CCC1(CC)C(NC(=O)Nc2ccc(C(=O)NC)cc2)C(C)C1OC","*C1C(C)C(OC)C1(CC)CC *NC(=O)Nc1ccc(C(=O)NC)cc1",2,19,0,3,3,0,21,5,0,0,1,0,1,3.0074,98.7506000000001,0.732177211661,3.6202297762054
"Cc1ccc2ncc(C(=O)Nc3ncccc3OCc3ccncc3)n2c1","*c1cnc2ccc(C)cn12 *Oc1cccnc1NC(*)=O *Cc1ccncc1",3,20,0,5,2,0,19,11,0,0,0,1,3,3.26402,100.6882,0.58165899991,2.42699821110774
"N#Cc1ccnc(N2CCC([NH2+]CC3CCCO3)CC2)c1","*c1cc(C#N)ccn1 *N1CCC([NH2+]CC2CCCO2)CC1",2,16,0,4,1,0,19,3,1,0,0,1,2,0.66448,79.9534,0.899339408544,3.86873999159967
"O=C(Cn1nnn(-c2cccs2)c1=O)OC1CCCCC1","*CC(=O)OC1CCCCC1 *n1nnn(-c2cccs2)c1=O",2,13,0,4,3,1,18,5,0,0,0,2,1,1.3664,76.461,0.805600893701,2.65942974905764
"COc1cccc(COc2ccc(OC)cc2CCl)c1","*c1cccc(OC)c1 *COc1ccc(OC)cc1CCl",2,16,0,0,3,1,15,6,0,0,0,0,2,4.0216,79.877,0.725739701777,1.77478866988536
"CCC(NC(=O)NCc1c(C)noc1C)c1ccc(OC)cc1","*C(CC)c1ccc(OC)cc1 *NC(=O)N* *Cc1c(C)noc1C",3,17,0,3,3,0,18,6,0,0,0,1,1,3.25054,87.3744,0.843359168866,2.57127505543165
"CCc1c(C(=O)Nc2ccc3c(c2)NC(=O)CS3)[nH]c(C)c1C(C)=O","*c1[nH]c(C)c(C(C)=O)c1CC *C(=O)Nc1ccc2c(c1)NC(=O)CS2",2,18,0,3,3,1,19,8,0,0,0,1,2,3.38462,98.6611,0.717404005974,2.60278568433718
"COc1ccc(C(=O)C=C(C)Nc2ccc(F)cc2F)cc1","*c1ccc(OC)cc1 *C(=O)C=C(C)Nc1ccc(F)cc1F",2,17,2,1,2,0,15,8,0,0,0,0,2,4.172,81.0622,0.639270649698,1.99671326891437
"O=C(C=C1CCSCC1)NC1CCCC1Cc1ccccc1","*=CC(=O)NC1CCCC1Cc1ccccc1 *=C1CCSCC1",2,19,0,1,1,1,19,5,0,0,0,1,2,3.9674,94.0597000000001,0.822551220821,3.45475799389919
"CC(Sc1nc(C=Cc2cccs2)n[nH]1)C(=O)N1CCOCC1","*C(C)C(=O)N1CCOCC1 *Sc1nc(C=Cc2cccs2)n[nH]1",2,15,0,4,2,2,19,6,0,0,0,2,1,2.376,92.3477,0.839031406077,3.39370553046036
"Cc1cccc(C(=O)NC(C(=O)N2CCCC(C)C2)C(C)C)c1","*c1cccc(C)c1 *C(=O)NC(C(=O)N1CCCC(C)C1)C(C)C",2,19,0,2,2,0,19,5,0,0,0,0,2,3.00792,92.2492000000001,0.918305854719,2.63728129049776
"COC(=O)C(C)Sc1nnc(Nc2cccc(Br)c2)s1","*C(C)C(=O)OC *Sc1nnc(Nc2cccc(Br)c2)s1",2,12,0,3,2,3,15,6,0,0,0,1,1,3.6978,84.6687,0.618511644336,2.69609688828882
"Cc1cnc(C(=O)Nc2ccc(N(C)C3CC[NH+](C)CC3)cc2)cn1","*c1cnc(C)cn1 *C(=O)Nc1ccc(*)cc1 *N(C)C1CC[NH+](C)CC1",3,19,0,5,1,0,20,7,0,0,0,0,3,1.15062,99.2099000000001,0.887608651942,3.31001093281803
"CC(=O)Nc1nc2ccc(NC(=O)NCc3ccccc3)cc2s1","*C(C)=O *Nc1nc2ccc(NC(=O)NCc3ccccc3)cc2s1",2,17,0,4,2,1,17,9,0,0,0,1,2,3.5764,96.2241,0.662075821299,1.87801875716728
"C=CCN1C(=O)C(=Cc2ccccc2F)SC1=NS(=O)(=O)c1cccs1","*CC=C *N1C(=O)C(=Cc2ccccc2F)SC1=NS(=O)(=O)c1cccs1",2,17,1,2,3,3,17,11,0,0,0,2,1,3.7344,102.8178,0.542446475661,2.68308870969548
"COc1ccc(F)cc1C(=O)Nc1nccs1","*c1cc(F)ccc1OC *C(=O)Nc1nccs1",2,11,1,2,2,1,12,6,0,0,0,1,1,2.5431,63.0192,0.911192738757,1.86594831260979
"CCC(CC(=O)NC1(C(=O)OC)CCSCC1)c1ccccc1","*C(=O)CC(CC)c1ccccc1 *NC1(C(=O)OC)CCSCC1",2,18,0,1,3,1,19,5,0,0,0,0,2,3.1253,93.5397000000001,0.800981245561,3.02742414566834
"Cc1ccc(C)c(-n2c(SCCCCCO)nc3ccccc3c2=O)c1","*c1cc(C)ccc1C *n1c(SCCCCCO)nc2ccccc2c1=O",2,21,0,2,2,1,20,8,0,0,0,0,3,4.25724,108.4748,0.369017613332,2.11830558093975
"COc1cccc(C(C)[NH2+]CCOc2ncccc2Cl)c1","*c1cccc(OC)c1 *C(C)[NH2+]CCOc1ncccc1Cl",2,16,0,2,2,1,16,6,0,0,0,0,2,2.447,82.9434,0.799074830344,3.45827284519768
"CCC1CCCCN1C(=O)NC1CCN(C(=O)OC(C)(C)C)CC1","*N1CCCCC1CC *OC(=O)N1CCC(NC(*)=O)CC1 *C(C)(C)C",3,18,0,3,3,0,23,2,0,0,0,0,2,3.36,93.9967000000001,0.823101572856,2.67398063015413
"CCOc1cccc(NC(=O)NCc2ccc(N3CCSCC3)cc2)c1","*OCC *C(=O)Nc1cccc(*)c1 *NCc1ccc(N2CCSCC2)cc1",3,20,0,3,2,1,21,7,0,0,0,0,3,3.9602,109.4494,0.779269837941,2.05287078501022
"Cc1cccc(NC(=O)CN2CCN(c3ccc4c(c3)OCCO4)C2=O)n1","*c1cccc(C)n1 *NC(=O)CN1CCN(c2ccc3c(c2)OCCO3)C1=O",2,19,0,4,4,0,22,8,0,0,0,1,3,2.04192,99.3507000000001,0.897040869424,2.3886366127256
"C=C(C)C(=O)NC(C)c1nc2ccccc2n1CCC(=O)N1CCCCCC1","*C(=O)C(=C)C *NC(C)c1nc2ccccc2n1CCC(=O)N1CCCCCC1",2,22,0,4,2,0,23,7,0,0,0,1,1,3.5823,110.7697,0.757525043045,2.76986679863947
"CCOCC1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1","*OCC *CC1CC[NH+](Cc2ccc(-c3nc4ccccc4s3)o2)C1",2,19,0,2,2,1,21,6,0,0,0,3,1,2.9976,96.3227000000001,0.740130387788,4.18677382623458
"CCOC(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1","*OCC *C(=O)C1(Cc2cccc(Cl)c2)CCCN(C(=O)c2ccnn2C)C1",2,20,0,3,3,1,22,7,0,0,0,1,2,3.1017,102.5675,0.72760148517,2.9649571704092
"Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)N1CCC([NH+]2CCCC2)C1","*c1cc([N+](=O)[O-])ccc1C *NC(=O)C(=O)N1CCC([NH+]2CCCC2)C1",2,17,0,4,4,0,21,6,0,0,0,2,1,0.12132,91.3788,0.473266997774,3.99442837303007
"CCOCCCNC(=O)NC1CCCC(CC)C1","*OCC *CCCNC(*)=O *NC1CCCC(CC)C1",3,14,0,2,2,0,17,1,0,0,0,0,1,2.681,73.6814000000001,0.685225606586,2.85480503659923
"O=C(Cc1cccc(F)c1F)Nc1cccc(Br)n1","*CC(=O)Nc1cccc(Br)n1 *c1cccc(F)c1F",2,13,2,2,1,1,13,7,0,0,0,0,2,3.3035,70.6287,0.86380775987,2.15449219461305
"COc1ccccc1NC(=O)C1CCCN(C(=O)Nc2cccs2)C1","*c1ccccc1OC *NC(=O)C1CCCN(C(=O)N*)C1 *c1cccs1",3,18,0,3,3,1,20,7,0,0,0,1,2,3.6393,99.2584,0.852565842501,2.55222738401908
"O=C(NCc1ccc([N+]2=CCCC2)cc1)NC1(c2ccc(Cl)cc2)CC1","*C(=O)NC1(c2ccc(Cl)cc2)CC1 *NCc1ccc([N+]2=CCCC2)cc1",2,21,0,3,1,1,21,8,0,1,0,1,2,4.3371,104.2628,0.725853331427,2.97158641254058
"CCCC(=O)NC1CCC[NH+](Cc2ncccc2C)C1","*C(=O)CCC *NC1CCC[NH+](*)C1 *Cc1ncccc1C",3,16,0,3,1,0,17,4,0,0,0,0,2,0.85362,79.4474000000001,0.850648366707,4.21448125739194
"O=C(NCc1cccs1)C1(c2cccc(Cl)c2)CCC1","*C(=O)C1(c2cccc(Cl)c2)CCC1 *NCc1cccs1",2,16,0,1,1,2,16,6,0,0,1,1,1,4.1396,83.1467,0.86883167301,2.17654089660601
"CC(Sc1ncn[nH]1)C(=O)NC1CCCC(C)C1C","*C(C)C(=O)NC1CCCC(C)C1C *Sc1ncn[nH]1",2,13,0,4,1,1,17,3,0,0,0,1,1,2.2262,75.8114,0.832942644507,3.59731394227134
"COc1ccc(C([NH2+]Cc2ccc(Cl)nc2)c2ccc(F)cc2)cc1","*c1ccc(OC)cc1 *C([NH2+]Cc1ccc(Cl)nc1)c1ccc(F)cc1",2,20,1,2,1,1,18,9,0,0,0,0,3,3.7357,96.1134,0.662921755779,3.27086007632677
"COc1cc(NC(=O)C(C)Sc2ccccc2Cl)cc(OC)c1","*c1cc(OC)cc(OC)c1 *NC(=O)C(C)S* *c1ccccc1Cl",3,17,0,1,3,2,17,7,0,0,0,0,2,4.4765,94.9467,0.745687947907,2.38557866120088
"CCCOc1ccc(Br)cc1C[NH+]1CCC(C(C)O)CC1","*CCC *Oc1ccc(Br)cc1C[NH+]1CCC(C(C)O)CC1",2,17,0,1,2,1,19,3,0,0,0,0,2,2.4136,88.7335000000001,0.820134552689,4.05715998991737
"Cc1cc2n(CC(O)COC(c3ccccc3)c3ccccc3C)c(=O)c3ccccc3n2n1","*n1c(=O)c2ccccc2n2nc(C)cc12 *CC(O)COC(c1ccccc1)c1ccccc1C",2,28,0,3,3,0,26,12,0,0,0,1,4,4.43314,133.1178,0.378783851818,3.29479670727818
"CCc1ncc(CN(C)C(=O)Nc2c(C)ccc([N+](=O)[O-])c2C)s1","*c1cnc(CC)s1 *CN(C)C(=O)Nc1c(C)ccc([N+](=O)[O-])c1C",2,16,0,4,3,1,18,7,0,0,0,1,1,3.89444,94.5481,0.634052109306,2.65717931286576
"c1ccc2nc(NCCCc3nc4ccccc4[nH]3)cnc2c1","*c1cnc2ccccc2n1 *NCCCc1nc2ccccc2[nH]1",2,18,0,5,0,0,17,9,0,0,0,1,3,3.5508,92.4424,0.540120423267,2.15933709738855
"Cc1c(C(C)[NH2+]Cc2cccn2C)cnn1C","*c1cnn(C)c1C *C(C)[NH2+]Cc1cccn1C",2,13,0,4,0,0,14,4,0,0,0,2,0,0.89162,67.4024,0.849548171797,4.05168912902833
"CC(=O)NC(C(=O)NC1COC1)C(C)C","*C(C)=O *NC(C(*)=O)C(C)C *NC1COC1",3,10,0,2,3,0,13,2,0,0,1,0,0,-0.3379,55.1924,0.696737142825,2.65617938498955
"O=C(Nc1ccccc1F)c1cc2ccccc2c2cccnc12","*C(=O)c1cc2ccccc2c2cccnc12 *Nc1ccccc1F",2,20,1,2,1,0,16,11,0,0,0,0,4,4.7794,93.6022,0.516952569793,1.85220379300101
"Cc1ccccc1N1C(=O)C(=Cc2cccn2-c2cccc([N+](=O)[O-])c2)C([O-])=NC1=S","*c1ccccc1C *N1C(=O)C(=Cc2cccn2-c2cccc([N+](=O)[O-])c2)C([O-])=NC1=S",2,22,0,4,4,1,21,13,0,0,0,1,3,3.16782,119.0984,0.26928944727,3.00112227124166
"COCCN1CC(C(=O)N(Cc2cccc(Cl)c2)C(C)C)CC1=O","*CCOC *CN(C(=O)C1CC(=O)N(*)C1)C(C)C *c1cccc(Cl)c1",3,18,0,2,3,1,20,5,0,0,0,1,1,2.5719,93.7010000000001,0.755728173443,2.71815615462966
"COc1ccc(NC(=O)N2CCN(C(=O)Cc3csc4ccccc34)CC2)cc1OC","*c1ccc(OC)c(OC)c1 *NC(=O)N1CCN(*)CC1 *C(=O)Cc1csc2ccccc12",3,23,0,3,4,1,25,9,0,0,0,1,3,3.8373,122.2467,0.635303050969,2.18510871656696
"C#CCN(CC1CCCO1)C(=O)NC(C)c1cccc([N+](=O)[O-])c1","*CC#C *N(CC1CCCO1)C(=O)NC(C)c1cccc([N+](=O)[O-])c1",2,17,0,3,4,0,19,5,1,0,0,1,1,2.4796,89.4231,0.492476858019,3.27884041959497
"Cc1cccc(C2=CCN(C(=O)Nc3ccc(C(N)=O)c(Cl)c3)CC2)c1","*N1CC=C(c2cccc(C)c2)CC1 *C(=O)Nc1ccc(C(N)=O)c(Cl)c1",2,20,0,3,2,1,19,9,0,0,0,0,3,4.06852,104.3346,0.82370915523,2.23467627555428
"COCCCN1C(=O)c2ccc(C(=O)Nc3nc(-c4ccc(C)cc4)cs3)cc2C1=O","*CCCOC *N1C(=O)c2ccc(C(=O)Nc3nc(-c4ccc(C)cc4)cs3)cc2C1=O",2,23,0,3,4,1,23,11,0,0,0,2,2,4.00332,118.5422,0.431749639537,2.17729706024575
"O=S(=O)(Nc1ccc(N2CCCS2(=O)=O)cc1)c1ccc(F)c(Cl)c1","*S(=O)(=O)c1ccc(F)c(Cl)c1 *Nc1ccc(N2CCCS2(=O)=O)cc1",2,15,1,2,4,3,17,10,0,0,0,1,2,2.8198,94.4103,0.843147306013,2.27964254052447
"O=C1C(=Cc2ccccc2)Oc2c1ccc1c2CN(Cc2cccs2)CO1","*=C1Oc2c(ccc3c2CN(Cc2cccs2)CO3)C1=O *=Cc1ccccc1",2,22,0,1,3,1,21,10,0,0,0,2,3,4.7164,104.8805,0.593809277845,2.63435192337648
"CCC(C)C(NC(=O)c1cccc(F)c1)C(=O)N=c1[nH]c2ccccc2[nH]1","*C(C(=O)N=c1[nH]c2ccccc2[nH]1)C(C)CC *NC(=O)c1cccc(F)c1",2,20,1,4,2,0,20,9,0,0,0,1,2,2.9071,100.3286,0.640847266475,3.32425822545796
"Cc1c(F)cc(N)cc1S(=O)(=O)NC(C)C1CC1","*S(=O)(=O)c1cc(N)cc(F)c1C *NC(C)C1CC1",2,12,1,2,2,1,14,5,0,1,0,0,1,1.79312,68.0569,0.826650065747,2.87189394699311
"CCOC(=O)C(C)(C)c1nc(-c2ccccc2)no1","*OCC *C(=O)C(C)(C)c1nc(*)no1 *c1ccccc1",3,14,0,2,3,0,14,6,0,0,0,1,1,2.5773,69.393,0.788487273751,2.26645532959128
"CCOC(=O)c1sc(C=Cc2nc3c(s2)CCC3)nc1C","*OCC *C(=O)c1sc(*)nc1C *C=Cc1nc2c(s1)CCC2",3,15,0,2,2,2,17,6,0,0,0,3,0,3.74382,85.8745,0.78198150305,2.86768592812448
"CC1CCC([NH2+]C2CCC(NS(C)(=O)=O)CC2)c2ccccc21","*[NH2+]C1CCC(C)c2ccccc21 *C1CCC(NS(C)(=O)=O)CC1",2,18,0,2,2,1,20,5,0,0,0,0,3,2.0488,92.7809000000001,0.887206747502,4.14796423217147
"CN(C)S(=O)(=O)c1ccc(C(=O)N(C(=O)N2CCCCC2)c2ccccc2)cc1","*N(C)C *N(C(=O)c1ccc(S(*)(=O)=O)cc1)c1ccccc1 *C(=O)N1CCCCC1",3,21,0,3,4,1,21,10,0,0,0,0,3,3.1896,111.3863,0.757064308207,2.20013842579473
"CC[NH2+]C(CC)c1ccccc1OCc1cccc(F)c1","*[NH2+]CC *C(CC)c1ccccc1OCc1cccc(F)c1",2,18,1,1,1,0,16,6,0,0,0,0,2,3.4391,82.6724,0.812182521804,3.22423361442845
"C=CCOC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1c1ccc(F)cc1","*CC=C *OC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1c1ccc(F)cc1",2,18,1,2,3,1,19,8,0,0,0,1,2,3.2035,94.331,0.601939797643,3.3073415353537
"CCC[NH2+]C1(C(=O)OCC)CCC(n2cc(Cl)c(C)n2)C1","*CCC *[NH2+]C1(C(*)=O)CCC(n2cc(Cl)c(C)n2)C1 *OCC",3,15,0,3,2,1,19,3,0,0,0,2,0,1.84522,81.3094000000001,0.820542360238,4.59059665747107
"Cc1cc(NC(=O)CSc2nnc3c4ccccc4n(C)c3n2)ccc1Br","*c1ccc(Br)c(C)c1 *NC(=O)CS* *c1nnc2c3ccccc3n(C)c2n1",3,19,0,5,1,2,20,10,0,0,0,1,3,4.31822,112.0427,0.457174590029,2.33431577202783
"CCOC(=O)c1sc(NC(=O)c2ccc(-n3c(C)nc4ccccc4c3=O)cc2)cc1C","*OCC *C(=O)c1sc(*)cc1C *NC(=O)c1ccc(-n2c(C)nc3ccccc3c2=O)cc1",3,24,0,3,4,1,23,12,0,0,0,1,3,4.49304,125.0427,0.435476280388,2.2923802039344
"CC#CCC(=O)C1([NH+](CC)CC)CCCC1","*C(=O)CC#CC *C1([NH+](CC)CC)CCCC1",2,14,0,1,1,0,14,1,1,0,0,1,0,1.2064,66.3177000000001,0.702172051834,4.45266910471896
"O=C(NCCCc1ccccc1)C1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1","*C(=O)C1CCN(C(=O)C2CC(=O)N(c3ccccc3)C2)CC1 *CCN* *Cc1ccccc1",3,26,0,3,3,0,26,9,0,0,0,1,3,3.0271,123.9787,0.675219616425,2.5007283368885
"O=Cc1ccc(OCc2ccn(-c3cccc(F)c3)n2)cc1","*c1ccc(C=O)cc1 *OCc1ccn(-c2cccc(F)c2)n1",2,17,1,2,2,0,15,9,0,0,0,1,2,3.4029,79.6835,0.66421134955,2.12479859757137
"Clc1ccccc1Cn1ccnc1","*c1ccccc1Cl *Cn1ccnc1",2,10,0,2,0,1,9,5,0,0,0,1,1,2.5848,52.781,0.713618692495,1.8679705192396
"Cc1[nH]c(=O)c(C(=O)N2CCN(c3ccccc3)C(=O)C2)c(C)c1C","*c1c(C)c(C)c(C)[nH]c1=O *C(=O)N1CCN(c2ccccc2)C(=O)C1",2,19,0,3,3,0,19,8,0,0,0,0,3,1.78916,95.9722,0.912920757561,2.34422180473852
"CC(NC(=O)NCC1CCCN(c2ncccn2)C1)C1CCOCC1","*C(C)C1CCOCC1 *NC(*)=O *NCC1CCCN(c2ncccn2)C1",3,18,0,5,2,0,23,4,0,0,0,0,3,1.8073,96.5084000000001,0.855043975229,3.20771902195287
"O=C(NCCS(=O)(=O)c1ccccc1)N1CCCC2CCCC21","*C(=O)N1CCCC2CCCC21 *CCN* *S(=O)(=O)c1ccccc1",3,17,0,2,3,1,19,6,0,0,0,1,2,2.4344,88.9625000000001,0.918002779985,2.89842724454372
"Cc1ccc(-c2cc(NC(=O)C(C)C)c(=O)n(CC(=O)Nc3cccc(C)c3)n2)cc1","*c1ccc(C)cc1 *c1cc(NC(=O)C(C)C)c(=O)n(CC(=O)Nc2cccc(C)c2)n1",2,24,0,4,3,0,22,11,0,0,0,0,3,3.76034,121.9464,0.618718991117,2.15151694152726
"Cc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCCCC3C(=O)[O-])CC2)cc1C","*S(=O)(=O)c1ccc(C)c(C)c1 *C1CCCCC1C(=O)N1CCN(*)CC1 *C(=O)[O-]",3,20,0,2,5,1,23,7,0,0,0,0,3,0.69264,101.7098,0.74437387278,3.22130290834044
"CCc1ccc(-c2nc(C(=O)N3CCOC(CC)C3)cs2)cc1","*c1ccc(CC)cc1 *c1nc(C(=O)N2CCOC(CC)C2)cs1",2,18,0,2,2,1,19,6,0,0,0,1,2,3.6235,92.8625,0.837509655945,2.6427302564806
"Cc1cc(C)cc(OCC(C)(C)C[NH2+]C2CC2)c1","*c1cc(C)cc(C)c1 *OCC(C)(C)C[NH2+]C1CC1",2,16,0,1,1,0,16,3,0,1,0,0,1,2.43424,75.0064000000001,0.821703951225,3.36439125016774
"CCOC(=O)C(F)C1(O)CCC[NH+](C(C)C)CC1","*OCC *C(=O)C(F)C1(O)CCC[NH+](C(C)C)CC1",2,13,1,1,3,0,17,1,0,0,0,0,0,0.0959,66.1625000000001,0.725413116404,5.18609945244602
"CCn1cc(C=CC(=O)c2ccc3ccccc3c2)cn1","*=Cc1cnn(CC)c1 *=CC(=O)c1ccc2ccccc2c1",2,18,0,2,1,0,14,9,0,0,0,1,2,3.9523,85.2135,0.515665340409,2.1320365586415
"CCC(CC)C(=O)Nc1cnn(-c2ccccc2F)c1","*C(=O)C(CC)CC *Nc1cnn(-c2ccccc2F)c1",2,15,1,3,1,0,15,6,0,0,0,1,1,3.3861,76.2237,0.891085647384,2.18311716901781
"O=C1OC(C(=O)Nc2ccnc3ccnn23)Cc2ccccc21","*C1Cc2ccccc2C(=O)O1 *C(=O)Nc1ccnc2ccnn12",2,16,0,4,3,0,17,9,0,0,0,1,3,1.4495,80.9662,0.731510788932,2.9684529472227
"COCCn1nnnc1C(C(C)C)N1CCSCC1","*CCOC *C(c1nnnn1*)C(C)C *N1CCSCC1",3,12,0,5,1,1,18,2,0,0,0,1,1,1.0654,76.17,0.78948590376,3.23217509136695
"O=C(NCCNS(=O)(=O)c1cccc(Cl)c1F)c1cccnc1","*C(=O)c1cccnc1 *CCN* *NS(=O)(=O)c1cccc(Cl)c1F",3,14,1,3,3,2,15,9,0,0,0,0,2,1.5824,83.1687,0.775125126686,2.11132703258922
"Cc1ccc(CNC(=O)NCc2nnc3n2CCC3)s1","*c1ccc(C)s1 *CNC(=O)NC* *c1nnc2n1CCC2",3,13,0,5,1,1,17,5,0,0,0,3,0,1.59362,76.4744,0.906335518166,2.46794338159833
"CC=CCC1(C(=O)[O-])CCN(C(=O)OC(C)(C)C)C1","*CC=CC *C1(C(=O)[O-])CCN(C(=O)OC(C)(C)C)C1",2,14,0,1,4,0,16,3,0,0,0,1,0,1.3297,69.295,0.732036149289,3.61212001444388
"O=C(NC(CO)c1ccco1)c1cc(Cl)ccc1OC1CCCC1","*C(=O)c1cc(Cl)ccc1OC1CCCC1 *NC(CO)c1ccco1",2,18,0,1,4,1,20,6,0,0,0,2,1,3.7178,90.3370000000001,0.809840923461,2.77458470434082
"Cc1cc(N(C)C)ccc1NC(=O)c1c[nH]c2nccc(Cl)c12","*c1ccc(NC(=O)c2c[nH]c3nccc(Cl)c23)c(C)c1 *N(C)C",2,17,0,4,1,1,17,8,0,0,0,1,2,3.84302,94.5629,0.743360172696,2.3815736672046
"CCOC(=O)c1cccc(NC(=O)c2cn[nH]c2C)c1","*OCC *C(=O)c1cccc(NC(=O)c2cn[nH]c2C)c1",2,14,0,3,3,0,14,7,0,0,0,1,1,2.14712,73.6764,0.838794932463,1.92629326791891
"COCc1ccc(C(=O)N(C)Cc2ccc(Cl)s2)cc1","*COC *CN(C)C(=O)c1ccc(*)cc1 *c1ccc(Cl)s1",3,15,0,1,2,2,15,6,0,0,0,1,1,3.8201,82.2815,0.814100560616,1.99189189429254
"O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)c(Cl)cc1Cl","*CCC(=O)Nc1cc(Cl)c(Cl)cc1Cl *c1nc2ccccc2c(=O)[nH]1",2,17,0,3,2,3,18,9,0,0,0,0,3,4.4546,100.7864,0.611946363216,2.17454332408873
"CCC(C)NC(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O","*C(C)CC *NC(=O)c1ccc2c(c1)CCCN2S(C)(=O)=O",2,15,0,2,3,1,16,6,0,0,0,0,2,1.9271,84.1720000000001,0.929199940883,2.54722847272805
